public_company_id,company_name_canonical,isin,ticker,exchange,ticker_exchange_key,country,sector,market_cap_raw,ipo_date_raw,status,source_system
PUB0003786,Stellar Emerald Labs,USULZE07YDNL,SEL,NYSE,SEL:NYSE,US,TECH,"18,682",20030810,ACTIVE,LISTINGS_A
PUB0000468,Pearl Onyx Labs,USU7174IGMUK,POL,NYSE,POL:NYSE,US,UTILITIES,12530,28-Oct-2006,ACTIVE,LISTINGS_B
PUB0002676,Agile Modern Energy,CH1LXC4E0ZOK,AME1,SIX,AME1:SIX,CH,TECH,22676,2014-12-25,ACTIVE,LISTINGS_A
PUB0001650,Aero Elite Innovations,USZZGB03PC1C,AEI,NASDAQ,AEI:NASDAQ,US,TECH,25007,1995-06-18,ACTIVE,MANUAL
PUB0004945,Onyx Clear Wealth,HKFPA95SEYRU,OCW1,HKEX,OCW1:HKEX,HK,OTHER,54921,2003-03-12,ACTIVE,LISTINGS_A
PUB0005889,Right Omni Pharma,HKMCO3TCKL6T,ROP2,HKEX,ROP2:HKEX,HK,HEALTHCARE,"18,365",2010-10-01,ACTIVE,LISTINGS_A
PUB0004576,Open Aero Therapeutics,USOAQEN3SQIB,OAT1,NASDAQ,OAT1:NASDAQ,,TECH,2539,24-Nov-2021,ACTIVE,LISTINGS_B
PUB0000768,Granite Global Global,GBZC1J07ZSKV,GGG,LSE,GGG:LSE,GB,TECH,45663,2017-01-15,ACTIVE,LISTINGS_A
PUB0004798,Pearl Aqua Solutions,DEWXRQ6WTB6U,PAS4,XETRA,PAS4:XETRA,DE,FINANCE,3254,1993-10-11,ACTIVE,MANUAL
PUB0000066,Ruby Theta Corp,NLJMF38DFBID,RTC,Euronext,RTC:Euronext,NL,TECH,17456,2023-07-05,ACTIVE,LISTINGS_A
PUB0003429,Amber Theta AI,NL1V84W2NGCS,ATA1,Euronext,ATA1:Euronext,NL,ENERGY,48828,1999-12-09,ACTIVE,LISTINGS_A
PUB0003106,Fresh Smart Wellness,HK7R59FMWB8M,FSW,HKEX,FSW:HKEX,HK,FINANCE,11290,2008-12-22,ACTIVE,LISTINGS_B
PUB0003570,Diamond Cosmic Advisory,SGCS8ZKE0HVB,DCA,SGX,DCA:SGX,SG,INDUSTRIALS,11616,25-May-2015,ACTIVE,LISTINGS_B
PUB0003909,Fast Alpha Payments,GBCG65X7RJ0K,FAP1,LSE,FAP1:LSE,GB,HEALTHCARE,645,13-Mar-1998,ACTIVE,LISTINGS_B
PUB0002382,Crystal Nexus Healthcare,DEHGBIWSGKEF,CNH,XETRA,CNH:XETRA,DE,INDUSTRIALS,16161,1992-02-29,ACTIVE,LISTINGS_A
PUB0005068,Helix Sharp Finance,USULCBF7YVXI,HSF1,NYSE,HSF1:NYSE,US,TECH,726,2004-02-24,ACTIVE,MANUAL
PUB0001196,Stellar Omni Enterprises,HKIHV51BP7Y2,SOE,HKEX,SOE:HKEX,HK,TECH,7390,2015-05-11,ACTIVE,LISTINGS_A
PUB0002233,Crystal Dynamic Enterprises,UST1AEGGYDVE,CDE1,NASDAQ,CDE1:NASDAQ,US,FINANCE,26404,1993-01-08,ACTIVE,MANUAL
PUB0004059,Brave Pyro Systems,US0DWP43Z2I3,BPS4,NYSE,BPS4:NYSE,US,FINANCE,37483,2022-08-05,ACTIVE,LISTINGS_B
PUB0000503,Emerald Pyro Advisory,NL97VJ3XWVTM,EPA,Euronext,EPA:Euronext,NL,TECH,1019,2015-10-05,ACTIVE,LISTINGS_A
PUB0001523,Open Bright Services,NL2FB1DRJZKZ,OBS1,Euronext,OBS1:Euronext,NL,TECH,"2,732",07-Feb-1996,ACTIVE,LISTINGS_B
PUB0002277,Aero Omni Payments,NL1SWBHAMFDR,AOP,Euronext,AOP:Euronext,NL,TELECOM,"8,575",13-Mar-2008,ACTIVE,LISTINGS_B
PUB0004241,Nano Sapphire AI,SGUXRY1LFS9P,NSA2,SGX,NSA2:SGX,SG,FINANCE,4746,1996-10-19,ACTIVE,LISTINGS_A
PUB0005945,Open Jade Solutions,SE3AQLU2XXBF,OJS2,,,SE,FINANCE,28347,19940914,ACTIVE,LISTINGS_A
PUB0001840,Global Cloud Finance,USN2EHPNLIAG,GCF,NYSE,GCF:NYSE,US,INDUSTRIALS,625,1993-02-04,ACTIVE,LISTINGS_A
PUB0003968,Diamond New Diagnostics,CHVDKJSBWFN7,DND1,SIX,DND1:SIX,CH,CONSUMER,9255,2019-12-24,ACTIVE,LISTINGS_A
PUB0004664,Meta Rapid Health,SGSLHFMQCDO5,MRH,SGX,MRH:SGX,SG,OTHER,419436,2022-02-01,ACTIVE,LISTINGS_A
PUB0003882,Integrated New Insurance,GBOCLOVJEDZ8,INI,LSE,INI:LSE,GB,UTILITIES,528061,19-Sep-2012,ACTIVE,LISTINGS_B
PUB0003559,Omni Aero Services,HKBRSHA8OQDM,OAS,HKEX,OAS:HKEX,HK,FINANCE,8952,2017-03-18,ACTIVE,LISTINGS_A
PUB0005782,Ruby Nexus Labs,DEPRTR47BCGG,,,,DE,ENERGY,"64,598",23-Mar-2002,ACTIVE,LISTINGS_B
PUB0001013,Amber Stellar Wellness,DEB6HQMO7IFW,ASW1,XETRA,ASW1:XETRA,DE,TECH,6211,23-Jul-2001,ACTIVE,LISTINGS_B
PUB0000824,Pearl Alpha Medical,DERKUUH4QDWC,PAM,XETRA,PAM:XETRA,DE,TECH,15497,2003-01-22,ACTIVE,LISTINGS_A
PUB0003799,Nano Global AI,SGCV2FO27J26,NGA2,SGX,NGA2:SGX,SG,CONSUMER,15534,2010-03-20,ACTIVE,LISTINGS_A
PUB0004734,Pure Nimble Group,SEQKCER7UKO7,PNG3,,,SE,TELECOM,18756,01-Mar-2016,ACTIVE,LISTINGS_B
PUB0004919,Synapse Diamond Technologies,SGANF87227IK,SDT2,SGX,SDT2:SGX,SG,INDUSTRIALS,5756,2015-02-09,ACTIVE,LISTINGS_B
PUB0003515,Micro Aero Industries,USF1W4XLMNBM,MAI1,NYSE,MAI1:NYSE,US,CONSUMER,$20819,2019-10-05,ACTIVE,LISTINGS_A
PUB0000943,True Diamond Wellness,SGH48PE4SZZ4,TDW1,SGX,TDW1:SGX,SG,CONSUMER,6250,1990-03-21,ACTIVE,LISTINGS_A
PUB0004382,Omega Neural Therapeutics,SGMDYV45HIIZ,ONT,SGX,ONT:SGX,SG,INDUSTRIALS,23815,1993-01-08,DELISTED,LISTINGS_A
PUB0000509,Agile Quartz Advisory,CH2DSXM1S767,AQA,SIX,AQA:SIX,CH,UTILITIES,20763,12-Oct-2017,ACTIVE,LISTINGS_B
PUB0004049,Lambda Just Solutions,DEFMHNZW4KPL,LJS,,,DE,CONSUMER,2664,1993-01-15,ACTIVE,LISTINGS_B
PUB0001863,Emerald Solar Networks,USED4JAWTAWR,ESN1,NASDAQ,ESN1:NASDAQ,US,,38731,16-Jul-1993,ACTIVE,LISTINGS_B
PUB0004364,Pyro Onyx Payments,CNZ75FO4NRRO,POP,,,CN,HEALTHCARE,11502,2002-12-30,ACTIVE,LISTINGS_A
PUB0000981,Kinetic Aqua Payments,USZE219V0JDH,KAP,NASDAQ,KAP:NASDAQ,US,TECH,2693,2013-12-17,ACTIVE,LISTINGS_A
PUB0001765,Synapse Integrated Medical,NLOM3PMAGMDA,SIM1,Euronext,SIM1:Euronext,NL,ENERGY,697,2013-09-15,ACTIVE,LISTINGS_A
PUB0002602,Delta Pure Software,NL0K7CIMM90A,DPS,Euronext,DPS:Euronext,NL,TECH,7896,2006-12-30,ACTIVE,MANUAL
PUB0005977,Fast Micro AI,DEXJ7CIRW2D3,FMA,XETRA,FMA:XETRA,DE,FINANCE,5965,2009-06-07,ACTIVE,LISTINGS_A
PUB0005492,Vital Prime Advisory,GBLFDJ5CIJ38,VPA1,LSE,VPA1:LSE,GB,CONSUMER,18895,20071203,ACTIVE,LISTINGS_A
PUB0002194,Cosmic Brave Life Sciences,SGRB1HP2XWFJ,CBL1,SGX,CBL1:SGX,SG,TECH,21643,2021-09-19,ACTIVE,LISTINGS_B
PUB0003374,Digital Just Diagnostics,HKWUGNAD51SM,DJD,HKEX,DJD:HKEX,HK,TELECOM,44179,1993-05-30,ACTIVE,LISTINGS_A
PUB0002245,Terra Emerald Networks,USVEL777V4MQ,TEN1,NYSE,TEN1:NYSE,US,HEALTHCARE,15937,2022-12-10,ACTIVE,LISTINGS_A
PUB0004035,Amber Kinetic Health,SGIV5MGGALPE,AKH,SGX,AKH:SGX,SG,INDUSTRIALS,4807,06/12/1997,ACTIVE,MANUAL
PUB0001510,Unified Lambda Digital,DEV9LXAYHG91,ULD,XETRA,ULD:XETRA,DE,OTHER,20658,27-Sep-2000,ACTIVE,LISTINGS_B
PUB0003207,Amber Stellar Dynamics,GBJTR7MBWS5B,ASD1,LSE,ASD1:LSE,GB,TECH,2010,1994-05-16,ACTIVE,LISTINGS_B
PUB0000584,Cosmic Prime Services,USO0DHJHR1JO,CPS,NASDAQ,CPS:NASDAQ,US,REAL_ESTATE,8689,19941109,ACTIVE,LISTINGS_A
PUB0003542,Right Crystal Finance,CH3BYMEM0Z0O,RCF1,SIX,RCF1:SIX,CH,REAL_ESTATE,28176,2005-06-20,ACTIVE,LISTINGS_A
PUB0003864,Synapse Kinetic Industries,GB9FEYF8DAI7,SKI2,LSE,SKI2:LSE,GB,UTILITIES,24891,27/11/2004,ACTIVE,MANUAL
PUB0001108,Uni Synapse Insurance,HKNF3WAP66XE,USI,HKEX,USI:HKEX,HK,CONSUMER,60083,12-May-2004,ACTIVE,LISTINGS_B
PUB0000353,Real Nexus Analytics,DEXVD9CE7UFA,RNA,XETRA,RNA:XETRA,DE,TECH,86656,11-Mar-2000,DELISTED,LISTINGS_B
PUB0001061,Clear Marble Systems,US6CW6F3YPUD,CMS2,NYSE,CMS2:NYSE,US,FINANCE,20558,1997-05-24,ACTIVE,LISTINGS_A
PUB0003346,Swift Agile Industries,GBSSGBSD1C1P,SAI1,LSE,SAI1:LSE,GB,TECH,22582,1994-06-16,ACTIVE,LISTINGS_B
PUB0000719,Opal Topaz Research,USOE8BWLPA3U,OTR,NASDAQ,OTR:NASDAQ,US,INDUSTRIALS,483256,1994-05-25,ACTIVE,LISTINGS_A
PUB0003266,Digital Beta Enterprises,HKRMRO6305GD,DBE,HKEX,DBE:HKEX,HK,INDUSTRIALS,7912,2008-10-24,ACTIVE,LISTINGS_A
PUB0003005,Open Matrix Global,DE7OFIXFQPC4,OMG,XETRA,OMG:XETRA,DE,TECH,595,01-May-2002,ACTIVE,LISTINGS_B
PUB0003181,Just Marble Digital,HK7XJKPU0538,JMD1,HKEX,JMD1:HKEX,HK,CONSUMER,306026,2004-09-16,ACTIVE,LISTINGS_A
PUB0002768,Meta Pearl Labs,SG2FI1BII7WP,,SGX,,SG,INDUSTRIALS,"3,355",2019-12-04,ACTIVE,LISTINGS_A
PUB0001750,Fast Onyx Labs,GBK1O8OUNJ2U,FOL1,LSE,FOL1:LSE,GB,FINANCE,"47,754",23/07/1994,ACTIVE,MANUAL
PUB0003440,Ruby Quartz Enterprises,NLDI49BNCGGH,RQE,Euronext,RQE:Euronext,NL,HEALTHCARE,10084,2004-05-28,ACTIVE,LISTINGS_A
PUB0002287,Hyper Next Software,GB9GOC7IM4CW,HNS,LSE,HNS:LSE,GB,ENERGY,20763,14-Aug-2012,ACTIVE,LISTINGS_B
PUB0002445,True Helix Systems,DE3JHDY933LX,THS,XETRA,THS:XETRA,DE,TECH,3665,1993-08-23,ACTIVE,LISTINGS_B
PUB0005344,Agile Vertex Networks,SGOIW3UJ3BDT,AVN,SGX,AVN:SGX,SG,TECH,3609,06-Jun-2018,ACTIVE,LISTINGS_B
PUB0004055,Fresh Alpha Analytics,DE2OGTABJWJX,FAA,XETRA,FAA:XETRA,DE,ENERGY,"4,655",1994-10-05,ACTIVE,LISTINGS_A
PUB0003306,Alpha Solar Pharma,NLKJRMXCYO9T,ASP,Euronext,ASP:Euronext,NL,TECH,6853,1992-08-15,ACTIVE,LISTINGS_A
PUB0003842,Elite Matrix Life Sciences,CHYSOKBSN1H1,EML,SIX,EML:SIX,CH,OTHER,7616,2015-01-28,ACTIVE,LISTINGS_B
PUB0000695,Theta Alpha Dynamics,GBH2SMPHM0UQ,TAD,LSE,TAD:LSE,GB,TECH,14545,2016-01-02,ACTIVE,LISTINGS_B
PUB0005131,Cyber Aero Diagnostics,SGJOYKEDRTYH,CAD2,SGX,CAD2:SGX,SG,CONSUMER,49800,09-Sep-2003,ACTIVE,LISTINGS_B
PUB0002032,Beta Terra Industries,US5QLWAJ087O,BTI1,NYSE,BTI1:NYSE,US,TELECOM,"2,635",10-Feb-2000,ACTIVE,LISTINGS_B
PUB0004255,Agile Vital Financial,GBQSRF0RW2W2,AVF1,LSE,AVF1:LSE,GB,TECH,18798,2021-01-02,ACTIVE,LISTINGS_B
PUB0003501,Jade Lunar Consulting,HK8XHP1U8CMS,JLC,HKEX,JLC:HKEX,HK,FINANCE,17830,2023-05-18,ACTIVE,LISTINGS_A
PUB0001936,Uni Fair Platforms,DEND032PCCRL,UFP,XETRA,UFP:XETRA,DE,REAL_ESTATE,15074,1991-04-04,ACTIVE,LISTINGS_A
PUB0000492,Innovative Clear Therapeutics,GBKJ43D16I7I,ICT,LSE,ICT:LSE,GB,TECH,1009,06-Dec-2013,ACTIVE,LISTINGS_B
PUB0002057,Pearl Omega Industries,HKK9GSYHL9ZK,POI2,HKEX,POI2:HKEX,HK,TECH,21744,1990-07-02,ACTIVE,LISTINGS_B
PUB0000538,Global Right Wealth,DELB6CLD7MN6,GRW,XETRA,GRW:XETRA,DE,CONSUMER,4766,10-Nov-2002,ACTIVE,LISTINGS_B
PUB0003291,Advanced Omega Finance,US6SB750PGOJ,AOF,NASDAQ,AOF:NASDAQ,US,ENERGY,"1,667",19-Sep-2022,ACTIVE,LISTINGS_B
PUB0005375,Swift Nexus Med,USZW3K2V3XTQ,SNM2,NASDAQ,SNM2:NASDAQ,US,TELECOM,15837,1993-07-08,ACTIVE,LISTINGS_A
PUB0004144,Advanced Jade Enterprises,US3XH39XDS3J,AJE,NYSE,AJE:NYSE,US,REAL_ESTATE,3791,2010-01-29,ACTIVE,LISTINGS_A
PUB0000760,Cloud Ruby Pharma,SG4F1LZJFF67,CRP,SGX,CRP:SGX,SG,REAL_ESTATE,892,2012-02-16,ACTIVE,LISTINGS_A
PUB0002868,Premier Meta Healthcare,USJYOTPE1H8E,PMH,NASDAQ,PMH:NASDAQ,US,REAL_ESTATE,154268,2023-11-21,ACTIVE,LISTINGS_B
PUB0003898,Bright Quick Research,USRVP2CKWLHX,BQR,NYSE,BQR:NYSE,US,TECH,3988,01-Jun-2005,ACTIVE,LISTINGS_B
PUB0000046,Kinetic Prime Services,CH1KXR4RPOC8,KPS,SIX,KPS:SIX,CH,CONSUMER,44869,1991-10-24,DELISTED,LISTINGS_B
PUB0002250,Theta Cosmic Wealth,NL03FJFU1LOU,TCW,Euronext,TCW:Euronext,NL,FINANCE,55612,1992-09-06,ACTIVE,LISTINGS_B
PUB0005956,Amber Diamond Insurance,CH29F4WOZTV6,ADI2,SIX,ADI2:SIX,CH,TECH,4719,28-Apr-2007,ACTIVE,LISTINGS_B
PUB0000277,Mono Swift Wellness,CHQRRKW6ZLE6,MSW,SIX,MSW:SIX,CH,OTHER,30737,2002-05-05,ACTIVE,LISTINGS_A
PUB0000660,Nimble Vertex Labs,GBPV3GOGTG4K,,LSE,,GB,OTHER,177514,1990-03-19,ACTIVE,MANUAL
PUB0002597,Core Fast Life Sciences,NLOCPI3FUZDT,CFL,Euronext,CFL:Euronext,NL,TECH,"15,748",2022-06-04,ACTIVE,MANUAL
PUB0003950,Fresh Vertex Energy,HKU05A40XY32,FVE,HKEX,FVE:HKEX,HK,TECH,8244,2005-08-12,ACTIVE,LISTINGS_A
PUB0005366,Sapphire Smart Payments,US6GUFOOAAZ4,SSP3,NYSE,SSP3:NYSE,US,CONSUMER,10593,2012-03-15,ACTIVE,LISTINGS_A
PUB0005235,Pyro Vertex Digital,SGBYG1IEQ5MF,PVD1,SGX,PVD1:SGX,SG,FINANCE,19346,1990-09-21,ACTIVE,LISTINGS_A
PUB0000324,Advanced True Global,USOM3RV3FHBY,ATG,NYSE,ATG:NYSE,US,TELECOM,10820,1999-10-20,DELISTED,LISTINGS_A
PUB0005890,Mono Granite Consulting,NLRMF1NOIRDR,MGC2,Euronext,MGC2:Euronext,NL,CONSUMER,30361,2019-11-05,ACTIVE,LISTINGS_B
PUB0004985,Sharp Neural Payments,USUQKC6OCSSE,SNP1,NASDAQ,SNP1:NASDAQ,US,HEALTHCARE,15371,2021-12-11,DELISTED,LISTINGS_A
PUB0002571,Aero Data Pharma,SG2UGKPAALR8,ADP1,SGX,ADP1:SGX,SG,CONSUMER,29309,20201105,DELISTED,LISTINGS_A
PUB0002104,Brave Micro Global,HKDAK6R15UFT,BMG2,HKEX,BMG2:HKEX,HK,TECH,41473,2016-02-20,ACTIVE,LISTINGS_B
PUB0002656,Fresh Crystal Advisory,USHCFX6601CR,FCA1,XETRA,FCA1:XETRA,,ENERGY,9014,2020-04-25,ACTIVE,MANUAL
PUB0004374,Sigma Advanced Dynamics,USTUXWAQ0FL2,SAD1,NYSE,SAD1:NYSE,US,INDUSTRIALS,"8,175",2021-02-16,ACTIVE,LISTINGS_B
PUB0000023,Dynamic Vertex Research,GBGPSZBAMT2M,DVR,LSE,DVR:LSE,GB,CONSUMER,13703,2007-07-26,ACTIVE,LISTINGS_B
PUB0002109,Marble Hyper Bio,GBHR85AZLIT6,MHB,LSE,MHB:LSE,GB,UTILITIES,39937,30-Dec-1992,ACTIVE,LISTINGS_B
PUB0000950,Opal Solar Digital,US34Q3DBT0NE,OSD,NASDAQ,OSD:NASDAQ,US,INDUSTRIALS,1584,1991-04-28,ACTIVE,LISTINGS_A
PUB0004623,Aero True Consulting,USPEVP06XN1J,ATC1,NYSE,ATC1:NYSE,US,HEALTHCARE,1620,2009-10-29,ACTIVE,LISTINGS_A
PUB0005256,Real Ruby Services,GB9A3DPSTGLN,RRS2,LSE,RRS2:LSE,GB,REAL_ESTATE,85622,2022-08-25,ACTIVE,LISTINGS_A
PUB0005668,Nexus Innovative Enterprises,DECJT1D4SJ81,NIE,XETRA,NIE:XETRA,DE,CONSUMER,3837,2002-05-01,ACTIVE,LISTINGS_A
PUB0000077,Quantum Omni International,,QOI,XETRA,QOI:XETRA,DE,CONSUMER,8814,2003-02-12,ACTIVE,MANUAL
PUB0001122,Alpha Right Energy,US48BAHLQ57H,ARE,NASDAQ,ARE:NASDAQ,US,FINANCE,"3,483",2000-03-18,ACTIVE,LISTINGS_B
PUB0000792,Pure Open Healthcare,NLEDI9XO85AK,POH,Euronext,POH:Euronext,NL,TECH,2842,2013-06-01,ACTIVE,LISTINGS_A
PUB0000519,Theta Premier Dynamics,US51UIZMLUHR,TPD,NYSE,TPD:NYSE,US,OTHER,9002,2010-10-04,ACTIVE,LISTINGS_A
PUB0002282,Fresh Digital Enterprises,CH6X0LQ232EG,FDE1,SIX,FDE1:SIX,CH,UTILITIES,4562,2018-12-15,ACTIVE,LISTINGS_B
PUB0003162,Kinetic Diamond AI,HK6VRUB8B96P,KDA,HKEX,KDA:HKEX,HK,INDUSTRIALS,N/A,2022-01-12,ACTIVE,MANUAL
PUB0001959,Omni Kinetic Industries,DEUNL1B6P55F,OKI,XETRA,OKI:XETRA,DE,HEALTHCARE,2273,08-Dec-2017,ACTIVE,LISTINGS_B
PUB0004086,Terra Central Services,USP4B7HP6KX6,TCS2,NYSE,TCS2:NYSE,US,TECH,2084,17-Aug-2005,ACTIVE,LISTINGS_B
PUB0004649,Quick Rapid Diagnostics,DE8SN5Y26IMF,QRD,XETRA,QRD:XETRA,DE,HEALTHCARE,8400,1993-10-18,ACTIVE,LISTINGS_A
PUB0003875,Helix Bright Corp,SGXOO3BSE97P,HBC,SGX,HBC:SGX,SG,TECH,3787,1999-02-26,DELISTED,LISTINGS_A
PUB0002601,Ultra Zenith Innovations,SGS78FFIQ0FX,UZI,SGX,UZI:SGX,SG,TECH,6408,2017-10-02,ACTIVE,LISTINGS_A
PUB0001989,Synapse Bold Bio,DEAT40IFGLZC,SBB,XETRA,SBB:XETRA,DE,TECH,17122,24-Oct-1990,ACTIVE,LISTINGS_B
PUB0001029,Multi Nimble Enterprises,GBNFK08WL4PU,MNE2,LSE,MNE2:LSE,GB,CONSUMER,68618,20161024,ACTIVE,LISTINGS_A
PUB0001549,Mono Smart Financial,USHEE50PUI75,MSF2,NASDAQ,MSF2:NASDAQ,US,HEALTHCARE,3867,2022-01-22,ACTIVE,LISTINGS_A
PUB0001128,Fair Digital Medical,DES0VFH4HFWT,FDM,XETRA,FDM:XETRA,DE,TELECOM,66813,22-Apr-2014,ACTIVE,LISTINGS_B
PUB0005488,Quartz Advanced Corp,SGPIUP2AZ78A,QAC,SGX,QAC:SGX,SG,CONSUMER,5241,19990104,ACTIVE,LISTINGS_A
PUB0005992,Cyber Vertex Labs,NLCPLS6YRR8W,CVL1,Euronext,CVL1:Euronext,NL,TECH,8738,03-Oct-2020,ACTIVE,LISTINGS_B
PUB0002593,Modern Core Global,SG7SSK7V8TA6,MCG,SGX,MCG:SGX,SG,TECH,60359,2020-11-12,ACTIVE,LISTINGS_A
PUB0002244,Core Helix Financial,GBF0MQFFGQNH,CHF,LSE,CHF:LSE,GB,INDUSTRIALS,30989,2005-12-05,ACTIVE,LISTINGS_A
PUB0003033,Beta Ultra Services,NLJDB36X32TA,BUS,Euronext,BUS:Euronext,NL,TECH,37517,2020-05-07,ACTIVE,LISTINGS_A
PUB0000297,Clear Emerald Diagnostics,USJTLTHYFWS3,CED1,NASDAQ,CED1:NASDAQ,US,CONSUMER,23311,30-Apr-2023,ACTIVE,LISTINGS_B
PUB0001423,Central Prime Pharma,USAHFX927CQB,CPP,NYSE,CPP:NYSE,US,HEALTHCARE,N/A,1996-11-09,ACTIVE,MANUAL
PUB0001527,Zenith Pure Software,USA471RXHNBK,ZPS,NYSE,ZPS:NYSE,US,TECH,53986,2003-04-09,ACTIVE,LISTINGS_A
PUB0000708,Granite Synapse Dynamics,FR4PIPCMDSV6,GSD,,,FR,UTILITIES,337205,2011-08-27,ACTIVE,LISTINGS_A
PUB0002230,True Premier Analytics,SGDITH612IUL,TPA,SGX,TPA:SGX,SG,FINANCE,3113,14-Oct-1991,ACTIVE,LISTINGS_B
PUB0004533,Next Opal Industries,GBHFRCSY565M,NOI1,LSE,NOI1:LSE,GB,INDUSTRIALS,5054,2001-11-25,ACTIVE,MANUAL
PUB0001145,Marble Crystal Finance,SGVY625J9BY3,MCF,SGX,MCF:SGX,SG,FINANCE,"1,826",2002-03-10,ACTIVE,LISTINGS_A
PUB0000037,Fast Stellar Diagnostics,GBTDY2PF0FAZ,FSD,LSE,FSD:LSE,GB,CONSUMER,17121,2019-07-26,ACTIVE,LISTINGS_A
PUB0003917,Hyper Nimble Enterprises,SGKYQF3SUN03,HNE,SGX,HNE:SGX,SG,HEALTHCARE,2774,18-Apr-1992,ACTIVE,LISTINGS_B
PUB0003674,Theta Unified Payments,CHSYOCG0HEEN,TUP2,SIX,TUP2:SIX,CH,,1718,10-Dec-2016,ACTIVE,LISTINGS_B
PUB0001247,Data Lambda Networks,CHI1YIYEOR80,DLN,SIX,DLN:SIX,CH,REAL_ESTATE,"15,861",1991-01-28,ACTIVE,LISTINGS_A
PUB0005717,Smart Premier Research,GBOAN3D6Y8U7,SPR,LSE,SPR:LSE,GB,TELECOM,76126,04-Jun-2005,ACTIVE,LISTINGS_B
PUB0004502,True Sigma Pharma,CHA504RUMNT4,TSP1,SIX,TSP1:SIX,CH,TECH,N/A,2010-01-30,ACTIVE,LISTINGS_B
PUB0005351,Crystal Stellar Insurance,GB357DGZ5GN0,CSI5,LSE,CSI5:LSE,GB,INDUSTRIALS,28761,2013-10-30,ACTIVE,LISTINGS_A
PUB0000884,Nimble Emerald Banking,DEY64QKNAVM3,NEB,XETRA,NEB:XETRA,DE,HEALTHCARE,21746,2017-11-10,ACTIVE,LISTINGS_A
PUB0005446,Sigma Nexus Corp,DEW59SUR6UD3,SNC2,XETRA,SNC2:XETRA,DE,TECH,1896,2018-07-18,ACTIVE,LISTINGS_A
PUB0001248,Theta Agile Life Sciences,CHZM0Z4W3RCS,TAL1,SIX,TAL1:SIX,CH,TECH,28843,13-Feb-2000,ACTIVE,LISTINGS_B
PUB0002932,Prism Modern Industries,HKHQYSZWNQI6,PMI3,HKEX,PMI3:HKEX,HK,CONSUMER,18076,1990-06-19,ACTIVE,LISTINGS_A
PUB0000756,Multi Next Energy,HKWVTRY914BI,MNE,HKEX,MNE:HKEX,HK,TECH,9122,2021-02-21,ACTIVE,LISTINGS_A
PUB0004969,Next Clear Corp,USXKXZ4MDAD4,NCC1,NASDAQ,NCC1:NASDAQ,US,TECH,24964,2008-03-31,ACTIVE,LISTINGS_A
PUB0002757,Vector Multi Research,SGQR9XUOMLCW,VMR,SGX,VMR:SGX,SG,UTILITIES,8514,2006-03-25,ACTIVE,LISTINGS_B
PUB0001390,Crystal Synapse Life Sciences,GBW9I1WSKC0Y,CSL1,LSE,CSL1:LSE,GB,TECH,"5,673",2005-11-20,ACTIVE,LISTINGS_A
PUB0000982,Central Smart Dynamics,SG1DYMH1EY7T,CSD1,SGX,CSD1:SGX,SG,FINANCE,26813,1995-12-13,ACTIVE,LISTINGS_A
PUB0003880,Synapse Cosmic Therapeutics,SGD9EH8UQXPA,SCT2,SGX,SCT2:SGX,SG,FINANCE,25983,2018-02-22,ACTIVE,LISTINGS_A
PUB0003896,Free Digital Technologies,US8WB8P6YZ7P,FDT,NASDAQ,FDT:NASDAQ,US,TECH,1526,05/19/2014,ACTIVE,MANUAL
PUB0001272,Pearl Unified Wealth,GBU8W93QJ9PD,PUW,LSE,PUW:LSE,GB,INDUSTRIALS,$1240,2011-07-11,ACTIVE,MANUAL
PUB0005414,Omni Nimble Bio,US12345,ONB1,HKEX,ONB1:HKEX,HK,FINANCE,"4,754",15-Mar-1995,ACTIVE,LISTINGS_B
PUB0003778,Diamond Quartz Research,NLZ1NGY09K5S,DQR,Euronext,DQR:Euronext,NL,CONSUMER,"24,218",2008-09-26,ACTIVE,LISTINGS_A
PUB0005151,Cosmic Swift Consulting,HKB9W0LHH9TA,CSC1,HKEX,CSC1:HKEX,HK,ENERGY,3087,2014-09-04,ACTIVE,MANUAL
PUB0005447,Poly Global Software,SGDIFO1USCIX,PGS3,SGX,PGS3:SGX,SG,TELECOM,"11,140",09-Jun-2003,ACTIVE,LISTINGS_B
PUB0005914,Nimble Quick Platforms,USFO9388ALWC,NQP,NASDAQ,NQP:NASDAQ,US,REAL_ESTATE,1072,19-Jan-2004,ACTIVE,LISTINGS_B
PUB0000012,Core Vertex Research,DEOUK8343BKJ,CVR,XETRA,CVR:XETRA,DE,TECH,30531,09-Aug-2005,ACTIVE,LISTINGS_B
PUB0003960,Multi Hyper Platforms,US5MZ2UTHACY,MHP,NASDAQ,MHP:NASDAQ,US,TECH,106802,2017-02-09,ACTIVE,LISTINGS_A
PUB0001732,Sharp Meta Healthcare,DE3XLWAEIBZQ,SMH1,XETRA,SMH1:XETRA,DE,CONSUMER,2252,04-Mar-2019,ACTIVE,LISTINGS_B
PUB0000556,Core Pearl Labs,CHVQG81VNSLO,CPL,SIX,CPL:SIX,CH,FINANCE,52957,2006-04-14,DELISTED,MANUAL
PUB0000472,Cloud Swift Life Sciences,GB065ZTK8OEN,CSL,LSE,CSL:LSE,GB,TECH,33778,16-Aug-2017,ACTIVE,LISTINGS_B
