investor_id,investor_name_canonical,investor_type,hq_country,founded_year,aum_usd_m,is_active,source_system,last_updated_ts_raw
INV0015112,Legacy Fusion Group,VC,FR,1956,17821,Y,REF_FEED_A,2024-11-05 09:36:05
INV0011134,Diamond National Equity,PE,IN,1997,1914,Y,REF_FEED_A,2023-08-03 01:12:55
INV0013073,Insight Redwood Growth Partners,HEDGE_FUND,IN,1994,23472,Y,MANUAL,2023-08-29 13:38:16
INV0018728,Northbridge Luminous Fund,PE,SG,2014,1581,Y,REF_FEED_A,2024-02-14 14:25:43
INV0021652,Quantum Legacy Investment Partners,PE,NL,1994,1137,Y,REF_FEED_A,2023-10-06 22:25:26
INV0013864,Matrix Jupiter Associates,CORP_VENTURE,FI,1962,7926,Y,MANUAL,2022-02-10 19:50:03
INV0014491,Meridian Silverstone Ventures,ANGEL,IE,1975,4025,Y,MANUAL,2024-09-16 03:28:25
INV0022823,Luminous Noble Management,CORP_VENTURE,IN,2003,8678,Y,REF_FEED_A,2023-01-18 09:18:33
INV0007272,Equity Sterling Capital Partners,VC,US,2006,8090,Y,REF_FEED_B,13-Dec-2023 21:09:45
INV0014780,Silverstone Prime Asset Management,VC,US,2016,27634,Y,REF_FEED_A,2022-06-06 04:50:15
INV0019713,Riverside National Advisors,PE,SG,1969,939,Y,REF_FEED_B,08-Jan-2024 18:34:22
INV0012471,Synergy Summit Group,ANGEL,SG,1992,3139,Y,REF_FEED_B,2024-07-25 02:12:51
INV0016620,Sigma Liberty Ventures,VC,IE,1951,3314,Y,REF_FEED_A,2023-02-14 12:59:13
INV0018290,Coastal Global Advisors,PE,US,1968,3752,Y,REF_FEED_A,2024-03-29 01:43:49
INV0019685,Northstar Northbridge Asset Management,VC,CA,2000,25872,Y,REF_FEED_B,2023-11-10 09:29:18
INV0013661,Sirius Unity Fund,ANGEL,CA,1984,7451,Y,REF_FEED_A,2022-07-05 03:57:16
INV0022070,Northbridge Cascade Investments,ANGEL,DK,1965,695,Y,REF_FEED_A,1719010262000
INV0003294,Highland Pinnacle Growth Partners,CORP_VENTURE,FR,1978,11258,Y,REF_FEED_B,12-Oct-2022 19:08:45
INV0000379,Polaris Catalyst Partners,VC,AE,1960,20280,Y,REF_FEED_A,2022-06-17 12:46:27
INV0011485,Legacy Vector Capital,VC,GB,1953,5274,Y,REF_FEED_B,13-May-2022 22:15:37
INV0014248,Lowland Delta Capital,VC,BE,2018,36164,Y,REF_FEED_A,1644193235000
INV0011883,Highland Summit Group,SOVEREIGN_FUND,JP,2000,565,Y,REF_FEED_B,24-Jun-2024 10:29:50
INV0003846,Sterling Noble Investment Partners,HEDGE_FUND,AE,1953,3763,Y,REF_FEED_A,2023-01-03 20:25:08
INV0015052,Atlas Jupiter Equity,CORP_VENTURE,BE,1969,"23,519",Y,REF_FEED_A,2022-10-20 08:08:04
INV0019657,Capital Lakefront Capital Partners,PE,IE,1976,598,Y,REF_FEED_A,1734470858000
INV0013778,Royal Olympic Equity,VC,IN,1989,890,Y,REF_FEED_B,01-Jul-2023 03:13:00
INV0024414,Genesis Diamond Management,VC,AU,2008,14077,N,REF_FEED_B,2024-03-21 14:18:31
INV0020942,Alpha Evergreen Management,CORP_VENTURE,IN,2017,$2092,Y,REF_FEED_A,2022-01-31 06:23:24
INV0013040,Valleypoint Ascend Capital,HEDGE_FUND,AU,1973,3159,N,REF_FEED_B,24-Dec-2022 04:01:33
INV0005025,Jubilee Lakefront Investments,PE,US,1961,32346,Y,MANUAL,2024-02-24 23:59:57
INV0014030,Pacific Eclipse Group,CORP_VENTURE,GB,1995,3679,Y,REF_FEED_A,2022-06-05 17:44:19
INV0012271,Liberty Stellar Private Equity,VC,CH,1954,6458,Y,REF_FEED_B,2022-08-12 22:25:51
INV0001659,Beta Westwood Advisors,PE,SE,1961,18330,Y,REF_FEED_B,20-Nov-2023 10:49:10
INV0000213,Phoenix Ironwood Capital Partners,VC,US,2010,2730,Y,REF_FEED_A,2023-09-11 22:59:45
INV0020598,Westwood Prime Management,VC,SG,2004,2677,Y,MANUAL,2023-03-11 12:18:36
INV0024295,Synergy Venture Ventures,VC,FI,1978,722,Y,REF_FEED_A,2022-01-21 10:16:45
INV0015899,Greenfield Silverstone Capital,PE,NO,1992,1002,Y,REF_FEED_A,2022-10-14 02:52:21
INV0008527,Northbridge Coastal Fund,VC,AE,1973,1497,Y,REF_FEED_B,27-Jul-2022 09:54:34
INV0015763,Nexus Jubilee Group,PE,LU,2019,8362,Y,REF_FEED_B,2022-10-21 14:09:37
INV0013902,Catalyst Jupiter Capital Partners,CORP_VENTURE,JP,2000,"1,909",Y,MANUAL,2022-12-03 21:20:56
INV0014196,Vector Kings Group,ANGEL,LU,2000,29118,Y,REF_FEED_A,2024-07-20 17:46:21
INV0000793,Pinehill Investments,VC,AU,2004,10227,Y,REF_FEED_A,2024-03-17 15:40:07
INV0016618,Jupiter Omega Investment Partners,SOVEREIGN_FUND,LU,1975,2422,Y,REF_FEED_B,20-Nov-2023 14:20:03
INV0017947,Phoenix Westwood Advisors,PE,DK,1965,1703,Y,REF_FEED_A,1672138765000
INV0016594,Omega Kinetic Equity,ANGEL,GB,2006,49318,Y,MANUAL,2023-05-01 14:20:34
INV0009331,Goldpoint Keystone Partners,VC,FI,1954,3396,Y,REF_FEED_A,2024-11-15 19:34:36
INV0024896,Catalyst Unity Ventures,CORP_VENTURE,FR,2013,768,Y,REF_FEED_B,19-Nov-2022 06:20:01
INV0024287,Valleypoint Oakwood Partners,PE,JP,1986,$2609,Y,REF_FEED_A,1723121005000
INV0004499,Ignite Apex Private Equity,ANGEL,AU,2020,4783,Y,REF_FEED_A,2024-07-05 06:09:58
INV0009506,Cedarpoint Granite Private Equity,VC,JP,2014,18077,Y,REF_FEED_A,2022-03-15 20:36:46
INV0002414,Guardian Partners,VC,AU,1950,11860,Y,MANUAL,22/01/2022 10:04:27
INV0023670,Eastgate Vanguard Holdings,PE,CA,2014,1147,Y,REF_FEED_A,1675512012000
INV0000835,Zenith Capital Investments,VC,JP,1974,10364,Y,REF_FEED_B,2022-06-29 08:47:23
INV0009064,Diamond Momentum Partners,CORP_VENTURE,IN,2001,911,Y,MANUAL,2023-12-11 15:54:14
INV0009456,Greenfield Jupiter Asset Management,VC,SE,1962,9701,Y,REF_FEED_A,1726228352000
INV0009811,Lighthouse Keystone Growth Partners,ANGEL,NO,2009,4985,Y,MANUAL,2023-03-31 15:33:54
INV0012538,Pacific Alpha Advisors,VC,SG,1977,"5,137",Y,REF_FEED_A,2023-02-21 04:21:48
INV0013290,Whitehorse Olympic Investment Partners,HEDGE_FUND,IN,1995,2487,Y,REF_FEED_A,2023-10-08 20:06:41
INV0013164,Diamond Global Advisors,VC,CH,2001,2622,N,REF_FEED_B,29-Nov-2024 02:05:40
INV0001221,Greenfield Titan Partners,VC,CN,1985,42776,Y,REF_FEED_A,2022-07-15 09:26:37
INV0012956,Royal Olympic Management,VC,FI,1974,3226,Y,REF_FEED_B,08-Oct-2023 11:01:03
INV0009958,Apex Keystone Investments,CORP_VENTURE,SG,1966,7885,Y,REF_FEED_A,2023-01-03 22:27:08
INV0011376,Summit Cedarpoint Investment Partners,SOVEREIGN_FUND,BE,1961,1134,Y,MANUAL,2022-11-20 00:36:56
INV0005610,Delta Horizon Partners,VC,CN,1963,2093,Y,REF_FEED_B,12-Mar-2023 18:29:19
INV0011908,Majestic Catalyst Fund,PE,AE,1958,28142,Y,REF_FEED_B,28-Mar-2023 21:16:48
INV0004582,Momentum Keystone Private Equity,ANGEL,CN,2031,1671,Y,REF_FEED_B,01-Feb-2023 20:43:11
INV0021003,Vanguard Bluerock Ventures,ANGEL,CA,2004,6919,N,REF_FEED_A,2023-02-08 08:44:03
INV0010293,Terra Delta Holdings,ANGEL,CA,2018,8158,N,REF_FEED_A,2022-12-21 09:36:39
INV0009678,Pinehill Sterling Associates,ANGEL,IE,2016,"10,291",Y,REF_FEED_B,25-Sep-2022 23:03:34
INV0002524,Bayshore Silverstone Holdings,HEDGE_FUND,DE,1969,13734,Y,REF_FEED_A,2024-02-28 12:49:08
INV0014183,Bluerock Horizon Investments,HEDGE_FUND,FI,2021,5099,Y,REF_FEED_A,2022-07-13 11:49:55
INV0023444,Matrix Harbor Growth Partners,CORP_VENTURE,CH,2005,1446,Y,MANUAL,2024-01-15 22:05:12
INV0007461,Titan Empire Ventures,PE,AU,2012,4465,Y,REF_FEED_A,2024-03-09 00:03:29
INV0004783,Equity Zenith Group,CORP_VENTURE,US,1983,2572,Y,MANUAL,2022-07-11 07:31:25
INV0004382,Northbridge Southpoint Partners,HEDGE_FUND,BE,1969,704,N,REF_FEED_B,28-Jun-2023 21:26:29
INV0017251,Nova Midland Management,PE,CH,1979,12341,Y,REF_FEED_B,2023-03-01 17:19:48
INV0018525,Catalyst Ironwood Associates,CORP_VENTURE,CH,1964,1071,Y,MANUAL,2022-07-25 09:33:00
INV0014436,Guardian Nexus Group,PE,FR,1985,5805,Y,REF_FEED_B,29-Nov-2023 20:07:46
INV0007643,Coastal Momentum Private Equity,PE,SE,2019,N/A,Y,REF_FEED_A,2023-06-10 15:04:54
INV0006453,Northbridge Prime Management,VC,AU,2003,7680,Y,MANUAL,07/05/2023 05:57:05
INV0008810,Prime Valleypoint Capital,SOVEREIGN_FUND,CA,1980,1762,Y,REF_FEED_A,2024-03-24 02:00:37
INV0024761,Vanguard Sigma Private Equity,ANGEL,FR,1954,4216,Y,MANUAL,2024-04-20 15:47:32
INV0017235,Stratos Nova Partners,PE,IE,2000,4387,Y,MANUAL,2022-09-02 13:18:42
INV0022576,Coastal Granite Investment Partners,VC,IN,2021,9729,Y,REF_FEED_A,2024-08-02 03:21:04
INV0018859,Equity Genesis Associates,CORP_VENTURE,US,2018,3412,Y,REF_FEED_B,2022-11-20 19:02:18
INV0010619,Coastal Nexus Equity,CORP_VENTURE,CH,1981,10252,Y,REF_FEED_A,2024-12-20 04:08:02
INV0014941,Regal Luminous Private Equity,PE,IE,1997,1794,Y,REF_FEED_A,2024-09-30 07:40:29
INV0012963,Gamma Northstar Investments,VC,,1995,4327,Y,REF_FEED_B,2022-04-12 03:36:48
INV0007638,Highland Atlas Private Equity,VC,SE,1988,4554,Y,REF_FEED_A,2024-04-12 22:05:22
INV0016034,Liberty Pinnacle Ventures,SOVEREIGN_FUND,BE,1972,4855,Y,MANUAL,2023-04-29 00:58:30
INV0010197,Evergreen Olympic Management,VC,JP,1983,2989,Y,REF_FEED_A,2023-01-20 15:36:08
INV0006855,Stratos Harbor Associates,CORP_VENTURE,BE,2012,15805,Y,REF_FEED_A,2022-10-12 14:57:00
INV0010620,Southpoint Empire Equity,VC,US,2015,3048,Y,REF_FEED_B,2024-09-16 14:31:34
INV0011240,Empire Phoenix Fund,HEDGE_FUND,IN,1996,4494,Y,REF_FEED_A,2024-04-15 13:33:26
INV0001387,Ignite Management,VC,IN,2011,3519,Y,MANUAL,2023-03-13 15:25:53
INV0022128,Guardian Ironwood Holdings,CORP_VENTURE,AE,2008,6795,Y,REF_FEED_A,2023-03-12 06:21:26
INV0000556,Phoenix Associates,PE,CN,1976,1008,Y,REF_FEED_B,2023-07-24 19:22:56
INV0016705,Blackridge Phoenix Group,SOVEREIGN_FUND,CH,1987,3192,N,REF_FEED_A,2022-03-27 01:49:39
INV0003096,Noble Fund,VC,JP,2016,"14,771",Y,MANUAL,2022-12-15 01:26:41
INV0003286,Lowland Insight Partners,VC,US,1972,1378,Y,REF_FEED_B,02-Oct-2022 22:24:36
INV0009931,Nova Regal Advisors,VC,CH,2018,11331,Y,REF_FEED_A,2023-07-19 11:59:59
INV0009167,Capital Fusion Group,PE,DK,2012,488,Y,REF_FEED_A,2022-10-23 16:50:23
INV0007848,Polaris Global Holdings,CORP_VENTURE,CH,1966,10131,Y,REF_FEED_B,2022-09-22 12:53:43
INV0001314,Noble Olympic Ventures,SOVEREIGN_FUND,CH,2020,6441,Y,REF_FEED_A,2024-07-24 23:30:28
INV0011096,Quantum Beacon Advisors,CORP_VENTURE,CN,2015,2884,Y,REF_FEED_A,2023-04-16 08:21:48
INV0007451,Apex Valleypoint Group,CORP_VENTURE,LU,1990,2117,Y,REF_FEED_A,2024-05-30 07:12:30
INV0021757,Valleypoint Jupiter Capital Partners,VC,DE,1965,5958,Y,REF_FEED_B,2024-06-18 17:40:47
INV0014707,Jubilee Phoenix Growth Partners,CORP_VENTURE,CH,1983,7251,Y,REF_FEED_A,2024-11-13 16:12:08
INV0011246,Synergy Silverstone Associates,HEDGE_FUND,IE,1969,6772,N,REF_FEED_A,2023-12-26 11:31:00
INV0009632,Greenfield Luminous Group,VC,DE,1963,1595,Y,REF_FEED_A,2022-01-28 23:29:33
INV0005073,Blackridge Venture Investments,VC,CH,2018,1913,Y,REF_FEED_B,2022-09-24 14:12:23
INV0018090,Delta Liberty Ventures,PE,LU,2004,15025,Y,REF_FEED_A,2023-08-26 22:11:14
INV0005276,Gamma Lowland Holdings,VC,NO,1999,776,Y,REF_FEED_A,2022-11-20 16:43:23
INV0018474,Frontier Keystone Partners,VC,SG,2013,404,Y,MANUAL,2024-04-20 08:18:37
INV0020428,Majestic Spectrum Growth Partners,CORP_VENTURE,AE,1992,1390,Y,REF_FEED_B,2022-04-29 00:32:00
INV0022696,Synergy Nova Partners,VC,SG,1965,1523,N,MANUAL,2023-02-21 13:39:30
INV0001858,Northstar Fusion Asset Management,VC,DE,1981,3325,Y,REF_FEED_A,2022-07-07 13:51:19
INV0019326,Mountainview Ignite Private Equity,PE,NO,1969,852,Y,REF_FEED_A,2022-10-30 15:41:48
INV0024367,Bluerock Legacy Investment Partners,PE,DK,1965,184810,Y,REF_FEED_B,13-Jun-2024 07:56:43
INV0010307,Harbor Royal Group,CORP_VENTURE,AE,1985,3974,Y,MANUAL,2023-11-29 05:43:27
INV0002766,Jupiter Asset Management,ANGEL,AU,2006,20598,Y,REF_FEED_A,2023-03-03 00:49:04
INV0001542,Guardian Midland Partners,VC,GB,2010,1180,Y,REF_FEED_B,2022-12-08 08:55:13
INV0007263,Riverside Unity Asset Management,PE,IE,1953,4387,Y,REF_FEED_A,2022-11-26 07:21:29
INV0008435,Midland Unity Investments,PE,SE,1989,3283,Y,REF_FEED_B,31-Dec-2022 05:49:57
INV0021718,Empire Orion Equity,VC,SG,1961,3470,Y,REF_FEED_B,13-Jun-2023 11:28:06
INV0018522,Legacy Spectrum Management,CORP_VENTURE,GB,1958,1435,Y,REF_FEED_B,2023-07-07 06:14:35
INV0009476,National Quantum Equity,ANGEL,AE,2003,3493,Y,MANUAL,2024-07-07 15:30:15
INV0017879,Lighthouse Unity Investment Partners,PE,DK,2001,278,Y,REF_FEED_A,2022-02-17 12:26:46
INV0008564,Momentum Cedarpoint Management,CORP_VENTURE,CA,2011,8143,Y,REF_FEED_A,2024-04-19 20:11:12
INV0003772,Matrix Frontier Ventures,VC,DK,1962,3034,Y,REF_FEED_B,02-Jun-2023 08:02:26
INV0013461,Vertex Coastal Investment Partners,PE,BE,1951,304,Y,REF_FEED_B,01-Aug-2024 15:21:11
INV0004656,National Bluerock Ventures,VC,NO,2012,4912,Y,REF_FEED_B,2024-11-15 20:43:25
INV0023627,Genesis Evergreen Equity,HEDGE_FUND,IN,1957,1451,Y,REF_FEED_B,2022-12-12 02:22:20
INV0011435,Omega Catalyst Ventures,VC,NL,1994,8583,Y,REF_FEED_A,1675342469000
INV0023332,Alpha Bayshore Equity,PE,AU,1984,10170,Y,REF_FEED_A,2023-11-02 12:19:28
INV0008267,Venture Delta Associates,PE,NO,1968,6506,Y,REF_FEED_A,2023-06-21 09:19:58
INV0013390,Sigma Diamond Holdings,SOVEREIGN_FUND,NL,1997,4573,Y,REF_FEED_B,2024-11-22 03:21:38
INV0009127,Northstar Oakwood Capital Partners,ANGEL,FI,1955,3543,Y,REF_FEED_A,2024-12-05 18:52:34
INV0012099,Greenfield Liberty Associates,PE,FR,1953,4257,Y,REF_FEED_B,05-Dec-2023 20:53:27
INV0011724,Beta Valleypoint Group,VC,GB,1964,812,Y,REF_FEED_A,2022-09-10 22:36:48
INV0020400,Evergreen Sigma Investment Partners,PE,GB,1951,785,Y,REF_FEED_A,2023-01-14 23:27:55
INV0009097,Eastgate Orion Investments,PE,IN,1958,1637,Y,REF_FEED_B,04-Oct-2023 20:46:35
INV0001738,Imperial Group,PE,FR,1989,2493,Y,REF_FEED_B,05-May-2024 21:05:39
INV0020814,Ironwood Lowland Private Equity,PE,SE,2007,1011,Y,REF_FEED_B,2024-11-21 20:58:47
INV0000562,Aurora Global Associates,PE,NL,1954,7704,Y,REF_FEED_A,2024-11-20 08:47:41
INV0015358,Jupiter Vector Investments,PE,IE,1974,2999,Y,REF_FEED_A,1672160748000
INV0003346,Goldpoint Stratos Group,VC,LU,2007,4946,Y,REF_FEED_A,2023-11-19 11:17:32
INV0011493,Fortune Olympic Private Equity,ANGEL,IN,1963,10153,Y,REF_FEED_B,2023-12-26 08:48:16
INV0009355,Unity Southpoint Holdings,ANGEL,CA,1989,371,Y,REF_FEED_A,2022-08-17 08:19:19
INV0009629,Sigma Venture Asset Management,VC,SE,1971,5059,Y,REF_FEED_A,2022-01-03 17:09:29
INV0008315,Gamma Genesis Ventures,VC,IN,2013,8727,N,MANUAL,2023-02-15 09:09:11
INV0018088,Sirius Pacific Group,VC,IN,2014,1439,Y,REF_FEED_A,2023-09-20 10:06:25
INV0009720,Liberty Coastal Fund,VC,AU,2006,20483,Y,REF_FEED_A,2024-07-07 22:14:14
INV0019671,Beacon Frontier Management,CORP_VENTURE,FR,2020,11409,Y,REF_FEED_B,03-Feb-2024 14:45:27
INV0023465,Cascade Nova Fund,HEDGE_FUND,NL,1953,3116,Y,REF_FEED_A,2023-01-08 15:27:20
INV0000059,Pinnacle Growth Partners,VC,NO,1959,3005,Y,REF_FEED_B,08-Apr-2024 17:00:33
INV0015154,Summit Redwood Group,ANGEL,SG,2006,1609,Y,MANUAL,2023-10-17 21:25:43
INV0003202,Momentum Crown Associates,VC,,2014,5941,Y,REF_FEED_B,07-May-2023 23:53:04
INV0020009,Silverstone Zenith Growth Partners,PE,GB,1992,24447,Y,MANUAL,09/22/2022 05:20:16
INV0002511,Venture Horizon Holdings,VC,FI,1985,25361,Y,REF_FEED_A,2022-03-13 02:44:48
INV0009829,Bluerock Eastgate Partners,VC,,2021,18599,Y,REF_FEED_A,2023-02-07 09:09:34
INV0024379,Diamond Harbor Management,CORP_VENTURE,IN,2005,"1,958",Y,REF_FEED_B,05-Jan-2024 04:40:16
INV0018572,Ignite Genesis Capital,SOVEREIGN_FUND,IN,1975,50206,Y,MANUAL,2024-05-03 07:37:09
INV0019077,Blackridge Insight Partners,SOVEREIGN_FUND,FR,1977,528,Y,REF_FEED_B,2023-10-13 14:13:55
INV0011760,Eclipse Bluerock Investments,VC,SE,1981,38955,Y,REF_FEED_A,2024-12-11 14:45:09
INV0016139,Ironwood Lowland Management,ANGEL,FR,2012,7012,Y,MANUAL,09/16/2023 14:31:39
INV0010175,Eclipse Gamma Associates,CORP_VENTURE,IE,1995,50620,Y,REF_FEED_B,17-Mar-2022 16:42:41
INV0013547,Endeavor Sirius Investments,ANGEL,SE,1964,12503,Y,REF_FEED_B,22-Feb-2023 18:16:12
INV0020227,Fusion Delta Ventures,VC,LU,1988,3037,Y,REF_FEED_A,2024-08-23 17:30:25
INV0005994,Capital Valleypoint Holdings,VC,NL,1979,21543,Y,REF_FEED_A,2022-08-31 23:47:12
INV0022350,Lakefront Crown Management,ANGEL,SE,1980,6204,Y,REF_FEED_A,2022-05-13 03:14:30
INV0023790,National Jubilee Capital Partners,VC,DE,1962,1288,Y,REF_FEED_B,2022-08-25 08:29:42
INV0024910,Bayshore Insight Capital,ANGEL,BE,1958,290,Y,REF_FEED_A,2024-12-09 03:22:12
INV0002073,Genesis Equity,PE,BE,1956,$1076,Y,REF_FEED_B,21-Oct-2024 23:08:21
INV0012123,Silverstone Genesis Asset Management,ANGEL,NL,1992,"3,949",Y,MANUAL,2024-11-15 21:42:55
INV0024850,Global Whitehorse Capital,CORP_VENTURE,DE,2015,3783,Y,REF_FEED_A,1661216457000
INV0005823,Regal Majestic Associates,VC,NO,1981,4202,Y,REF_FEED_A,2022-10-13 16:04:54
INV0023587,Momentum Jupiter Investment Partners,VC,FI,2012,19957,Y,MANUAL,2023-02-11 09:08:51
INV0013336,Momentum Pacific Management,ANGEL,CH,1989,118,Y,REF_FEED_A,2023-06-13 18:24:23
INV0016880,Capital Unity Ventures,SOVEREIGN_FUND,NO,2016,9691,Y,REF_FEED_B,24-Mar-2024 06:16:31
INV0003514,Orion Whitehorse Equity,VC,LU,1990,7631,Y,REF_FEED_B,12-Jan-2022 00:43:42
INV0020733,Aurora Beacon Capital,VC,IE,1991,$4728,Y,MANUAL,06/19/2024 10:36:51
INV0021814,Titan Genesis Growth Partners,VC,AE,1952,1747,Y,REF_FEED_A,2022-04-04 14:56:36
INV0016270,Goldpoint Meridian Fund,CORP_VENTURE,CA,2004,1276,N,REF_FEED_A,2022-05-26 18:41:51
INV0019154,Synergy Goldpoint Ventures,CORP_VENTURE,BE,2008,5208,Y,REF_FEED_B,30-Apr-2024 23:32:08
INV0016344,Ascend Phoenix Growth Partners,PE,DK,2008,"5,003",Y,REF_FEED_A,1657986266000
INV0017151,Spectrum Ironwood Capital Partners,VC,JP,1990,1951,Y,REF_FEED_A,2022-12-24 19:32:33
INV0003783,Catalyst Investment Partners,PE,FI,2001,986,Y,MANUAL,10/06/2022 21:35:43
INV0021235,Southpoint Stratos Capital,VC,DK,1978,2143,N,REF_FEED_B,2022-03-25 00:41:07
INV0009337,Goldpoint Zenith Capital,VC,DK,1954,10539,Y,MANUAL,2023-08-01 19:21:01
INV0017735,Westwood Lakefront Capital Partners,VC,BE,2009,26800,Y,REF_FEED_B,28-Jun-2023 04:18:15
INV0023595,Greenfield Legacy Investments,ANGEL,BE,1976,5093,Y,MANUAL,2024-05-14 07:55:19
INV0010703,Luminous Equity Ventures,CORP_VENTURE,SE,1969,21341,Y,REF_FEED_A,2024-09-01 01:23:05
INV0002861,Goldpoint Fund,PE,IN,1960,1770,Y,MANUAL,06/02/2022 19:56:16
INV0001222,Sterling Genesis Asset Management,PE,NL,2008,10738,Y,REF_FEED_B,27-Jul-2024 13:02:25
INV0019212,Quantum Capital Private Equity,PE,GB,1974,41537,Y,REF_FEED_A,2022-03-30 09:08:23
INV0004865,Whitehorse Ironwood Group,VC,DE,1955,2769,Y,REF_FEED_A,2022-06-02 02:10:00
INV0013281,Whitehorse Evergreen Group,CORP_VENTURE,GB,1987,951,Y,REF_FEED_A,2022-08-12 01:37:33
INV0018576,Phoenix Nova Partners,VC,JP,2010,"10,138",Y,REF_FEED_B,30-Jan-2024 01:19:51
INV0006086,Orion Synergy Advisors,VC,IE,1962,3299,Y,REF_FEED_B,05-Apr-2022 14:02:01
INV0012547,Westwood Apex Holdings,CORP_VENTURE,LU,1952,2744,Y,REF_FEED_A,2023-11-15 19:27:25
INV0015270,Regal Spectrum Management,PE,DE,1958,2367,Y,REF_FEED_A,2024-01-20 02:14:52
INV0004925,Spectrum Whitehorse Holdings,HEDGE_FUND,DE,1973,2000,Y,REF_FEED_B,02-Aug-2022 06:01:33
INV0004533,Pinehill Noble Investments,CORP_VENTURE,CA,1986,5350,Y,REF_FEED_A,2024-01-03 00:10:25
INV0001673,Majestic Investment Partners,VC,DE,1954,890,Y,REF_FEED_A,2024-04-21 21:36:10
INV0019086,Ignite Oakwood Ventures,ANGEL,SE,2007,3404,Y,REF_FEED_B,10-May-2024 22:17:40
INV0019941,Blackridge Diamond Associates,VC,CA,1978,2593,Y,REF_FEED_A,2023-11-25 08:15:06
INV0004056,Valleypoint Global Group,PE,NO,2001,4612,N,REF_FEED_A,2024-03-04 12:37:54
INV0021214,Blackridge Vertex Holdings,VC,SE,1963,1387,Y,REF_FEED_B,2022-03-13 13:28:26
INV0024567,Polaris Jupiter Asset Management,HEDGE_FUND,DE,2005,N/A,Y,REF_FEED_A,2023-09-03 05:32:33
INV0010001,Phoenix Orion Associates,SOVEREIGN_FUND,CA,1973,4049,Y,REF_FEED_B,05-Jun-2023 07:21:35
INV0019319,Ignite Jubilee Investments,CORP_VENTURE,LU,1975,1762,Y,MANUAL,2022-08-10 19:11:11
INV0011954,Omega Silverstone Investment Partners,VC,US,1952,3198,Y,REF_FEED_B,2024-12-27 20:50:55
INV0020316,Guardian Mountainview Investments,VC,FR,1987,275,Y,REF_FEED_A,2024-03-11 05:21:58
INV0010238,Blackridge Frontier Holdings,PE,IE,1984,1125,Y,REF_FEED_B,19-Nov-2022 14:49:39
INV0020150,Frontier Equity Capital,PE,DE,2021,"7,817",Y,REF_FEED_B,11-Jun-2023 00:38:18
INV0010256,Regal Global Partners,VC,AE,1954,14579,Y,MANUAL,2023-08-17 06:08:55
INV0013306,Cascade Global Ventures,VC,LU,1970,828,Y,REF_FEED_A,2024-04-05 10:19:52
INV0009488,Lowland Highland Management,VC,DE,1953,126869,Y,REF_FEED_B,25-Jun-2022 23:54:23
INV0018852,Genesis Keystone Equity,PE,CN,1975,1273,Y,REF_FEED_A,1651867009000
INV0012880,Omega Insight Investment Partners,VC,FR,1995,3368,Y,REF_FEED_B,28-Feb-2023 23:10:50
INV0022872,Southpoint Atlas Capital,VC,FR,1987,78553,Y,MANUAL,2022-10-12 07:28:46
INV0004318,Omega Sterling Fund,VC,AU,1985,375,Y,REF_FEED_A,2023-07-29 01:58:00
INV0009981,National Cascade Fund,ANGEL,NL,2016,2311,Y,REF_FEED_A,2024-08-18 11:57:16
INV0005520,Insight Bluerock Group,ANGEL,SG,1973,1253,Y,REF_FEED_A,1665660646000
INV0000859,Sirius Global Equity,VC,JP,1966,2456,Y,REF_FEED_A,2024-12-12 16:42:10
INV0019183,Westwood Ascend Ventures,PE,AU,1976,6018,Y,REF_FEED_A,2022-03-11 01:58:51
INV0005973,Riverside Catalyst Investments,VC,SG,1974,675,Y,REF_FEED_B,18-Sep-2023 00:34:33
INV0007876,Harbor Northbridge Investment Partners,ANGEL,FR,1963,3106,Y,REF_FEED_B,07-Oct-2022 01:52:16
INV0000596,Synergy Fund,CORP_VENTURE,GB,1957,1722,Y,REF_FEED_B,16-Apr-2024 12:41:28
INV0008805,Goldpoint Lowland Capital,VC,IE,2002,8291,Y,REF_FEED_A,2024-09-26 02:02:29
INV0009187,Coastal Greenfield Growth Partners,CORP_VENTURE,NL,1980,9352,Y,REF_FEED_A,2023-12-27 09:03:25
INV0010971,Oakwood Quantum Associates,VC,DE,1976,79,Y,REF_FEED_B,2023-07-02 08:42:11
INV0009747,Quantum Sirius Equity,PE,IE,1983,58701,Y,REF_FEED_B,16-Oct-2023 21:00:10
INV0014353,Sapphire Greenfield Equity,VC,JP,2001,666,Y,MANUAL,2024-06-17 00:42:34
INV0020053,Stellar Insight Advisors,VC,AE,1960,11573,Y,REF_FEED_A,2022-06-26 23:53:01
INV0001952,Evergreen Investments,PE,DE,1995,5122,Y,REF_FEED_A,2022-10-14 20:01:26
INV0009121,Lighthouse Coastal Advisors,VC,GB,1994,26775,Y,REF_FEED_B,01-Jan-2024 18:03:00
INV0019111,Pinnacle Southpoint Holdings,VC,AE,1978,11719,Y,REF_FEED_A,2022-06-16 17:44:41
INV0017469,Northbridge Granite Holdings,VC,CH,1999,13864,N,REF_FEED_A,2023-02-01 06:58:26
INV0007911,Nexus Ironwood Private Equity,VC,FR,2000,8119,Y,REF_FEED_A,2024-03-22 03:24:41
INV0014782,Equity Lakefront Associates,CORP_VENTURE,CH,2014,13562,Y,REF_FEED_B,2023-05-01 14:29:41
